9;an_underlying_tree;be_associated_with;each_execution_of_depthfirstsearch;0.842
1185;We;must_access;the_links)[enabler=because_the_links_often_contains_essential_information_(_e_.g._cost_)_for_the_problme_at_head_!_!_!;0.723
1185;the_links;often_contains;essential_information;0.627
1190;a_graph;can_have;cycles;0.729
1190;cycles;can_be_have_unlike;trees/linked_lits;0.457
1190;a_graph;can_have_cycles_:_Warning_:_If_a_program_blindly_follow_the_links_in_a_graph_the_program_will_loop_forever_!_!_!_unlike;trees/linked_lits;0.316
1190;a_program;blindly_follow;the_links;0.139
1191;we;must_mark;that_node;0.711
1191;We;must_maintain;some_visitation_information;0.626
1191;we;visit;a_node;0.604
1191;we;must_mark_that_node_as_visited_The_program_must_never_visit_again;an_already_visited_node;0.307
1195;a_program;blindly_follow;the_links;0.177
1200;we;must_mark;that_node;0.711
1200;We;must_maintain;some_visitation_information;0.64
1200;we;visit;a_node;0.604
1200;we;must_mark_that_node_as_visited_The_program_must_never_visit_again;an_already_visited_node;0.307
1202;we;must_mark;that_node;0.711
1202;we;visit;a_node;0.604
1228;This_variable;contains;nodes_that_can_be_reached_by_known_edges;0.803
1230;This_variable;contains;nodes_that_can_be_reached_by_known_edges;0.803
1232;This_variable;contains;nodes_that_can_be_reached_by_known_edges;0.812
1238;all_nodes;to_be_visit_in;a_graph_using_(_all_)_links_in_the_graph;0.698
1240;an_initial_node;be_put_into;toVisitNodes;0.837
1247;we;are_using;all_edges;0.472
1254;an_initial_node;be_put_into;toVisitNodes;0.837
1261;we;are_using;all_edges;0.472
1272;We;start;the_traversal;0.653
1277;we;are_using;all_edges;0.472
1282;The_for-loop;will_use;the_edges_that_are_incident)[enabler=as_visited_(_this_represents_the_fact_that_we_are_visiting_the_node_!_)_:;0.82
1282;The_statement;will_mark;0;0.804
1282;we;are_visiting;the_node;0.358
1283;We;picked;node;0.672
1285;we;are_using;all_edges;0.472
1290;the_algorithm;uses_all_edges_in;the_graph_to_visit_all_the_nodes;0.806
1290;The_for-loop;will_use;the_edges_that_are_incident;0.774
1290;The_for-loop;adds_these_nodes_to;the_variable_toVisitNodes;0.766
1290;The_for-loop;adds;these_nodes;0.7
1290;the_algorithm;uses;all_edges;0.648
1290;node_0;is_visited;So_node_0;0.629
1290;we;will_visit_again;0;0.397
1290;we;that_have_used_in;red;0.36
1290;we;are_visiting;the_node;0.295
1294;We;start;the_traversal;0.653
1303;we;are_using;all_edges;0.472
1308;The_for-loop;will_use;the_edges_that_are_incident)[enabler=as_visited_(_this_represents_the_fact_that_we_are_visiting_the_node_!_)_:;0.82
1308;The_statement;will_mark;0;0.804
1308;we;are_visiting;the_node;0.358
1315;we;are_using;all_edges;0.472
1330;We;picked;node;0.672
1332;we;are_using;all_edges;0.472
1337;the_algorithm;uses_all_edges_in;the_graph_to_visit_all_the_nodes;0.806
1337;The_for-loop;will_use;the_edges_that_are_incident;0.774
1337;The_for-loop;adds_these_nodes_to;the_variable_toVisitNodes;0.766
1337;The_for-loop;adds;these_nodes;0.7
1337;the_algorithm;uses;all_edges;0.648
1337;node_0;is_visited;So_node_0;0.629
1337;we;will_visit_again;0;0.397
1337;we;that_have_used_in;red;0.36
1337;we;are_visiting;the_node;0.295
1344;we;are_using;all_edges;0.472
1353;node_0;is_visited;So_node_0;0.694
1353;we;will_visit_again_will;0;0.301
1363;I;cannot_be_yet;specific;0.539
1379;a_node;be_Remove_from;toVisitNodes;0.736
1379;//;Remove_a_node_from;toVisitNodes;0.64
1379;//;Remove;a_node;0.638
1405;a_node;be_Remove_from;toVisitNodes;0.736
1405;//;Remove_a_node_from;toVisitNodes;0.64
1405;//;Remove;a_node;0.638
1420;The_data_structure;used_to_store_the_nodes_in;toVisitNodes;0.894
1420;The_data_structure;used_to_store;the_nodes;0.829
1420;The_data_structure;to_store_the_nodes_in;toVisitNodes;0.819
1420;The_data_structure;to_store;the_nodes;0.78
1420;the_nodes;to_be_store_in;toVisitNodes;0.708
1421;Breadth_First_Search;uses;a_queue;0.747
1421;the_nodes;to_be_store_in;toVisitNodes;0.739
1421;First_Search;uses;a_stack;0.649
1422;We;will_discuss;these_algorithms;0.64
1428;The_data_structure;used_to_store_the_nodes_in;toVisitNodes;0.9
1428;The_data_structure;used_to_store;the_nodes;0.837
1428;The_data_structure;to_store_the_nodes_in;toVisitNodes;0.828
1428;The_data_structure;to_store;the_nodes;0.79
1428;the_nodes;to_be_store_in;toVisitNodes;0.708
1432;Breadth_First_Search;uses;a_queue;0.728
1432;the_nodes;to_be_store_in;toVisitNodes;0.708
1432;a_stack;be_uses_by;(_DFS;0.543
1434;the_nodes;to_be_store_in;toVisitNodes;0.754
1438;the_nodes;to_be_store_in;toVisitNodes;0.754
